file,blank,ps1,ps2,multi,ice,badice,mos1,mos2,Y
fake_16855.pgm,0,1,0,0,0,0,0.650357,0.0,ps1
fake_16856.pgm,0,1,1,0,0,0,0.581158,0.0,ps1+ps2
fake_16857.pgm,0,1,1,1,0,0,0.9149459999999999,0.563175,ps1+ps2+multi
fake_16858.pgm,0,0,1,0,1,0,0.57081,0.0,ps2+ice
fake_16860.pgm,0,0,1,0,1,0,0.541216,0.0,ps2+ice
fake_16861.pgm,0,0,1,1,0,0,0.801404,0.8449190000000001,ps2+multi
fake_16862.pgm,0,0,1,0,1,0,0.8449190000000001,0.0,ps2+ice
fake_16865.pgm,0,1,1,1,0,0,0.675207,0.674921,ps1+ps2+multi
fake_16868.pgm,0,1,0,0,0,0,0.930106,0.0,ps1
fake_16869.pgm,0,1,0,0,0,0,0.559719,0.0,ps1
fake_16870.pgm,0,1,0,0,0,0,0.749865,0.0,ps1
fake_16873.pgm,0,1,0,0,0,0,0.6087319999999999,0.0,ps1
fake_16874.pgm,0,0,1,1,0,0,0.930322,0.535795,ps2+multi
fake_16876.pgm,0,1,0,0,0,0,0.774507,0.0,ps1
fake_16878.pgm,0,1,0,0,0,0,0.605581,0.0,ps1
fake_16879.pgm,0,1,0,0,0,0,0.8643620000000001,0.0,ps1
fake_16880.pgm,0,1,0,0,0,0,0.8643620000000001,0.0,ps1
fake_16881.pgm,0,1,0,0,0,0,0.910292,0.0,ps1
fake_16885.pgm,0,1,1,1,0,0,0.6389090000000001,0.91322,ps1+ps2+multi
fake_16886.pgm,0,1,0,1,0,0,0.6229399999999999,0.618401,ps1+multi
fake_16887.pgm,0,1,1,1,0,0,0.64048,0.864398,ps1+ps2+multi
fake_16888.pgm,0,1,0,0,0,0,0.9372790000000001,0.0,ps1
fake_16889.pgm,0,1,0,0,0,0,0.9061530000000001,0.0,ps1
fake_16891.pgm,0,0,1,0,0,0,0.8972700000000001,0.0,ps2
fake_16894.pgm,0,0,1,1,0,0,0.599314,0.938833,ps2+multi
fake_16895.pgm,0,1,1,1,0,0,0.616931,0.595933,ps1+ps2+multi
fake_16897.pgm,0,1,0,0,0,0,0.5887979999999999,0.0,ps1
fake_16899.pgm,0,1,0,0,0,0,0.795968,0.0,ps1
fake_16902.pgm,0,1,1,1,0,0,0.663046,0.586522,ps1+ps2+multi
fake_16903.pgm,0,0,1,0,1,0,0.623587,0.0,ps2+ice
fake_16904.pgm,0,0,1,0,0,0,0.623587,0.0,ps2
fake_16905.pgm,0,0,1,0,1,0,0.942084,0.0,ps2+ice
fake_16907.pgm,0,1,0,0,0,0,0.871843,0.0,ps1
fake_16908.pgm,0,1,0,1,0,0,0.562825,0.94004,ps1+multi
fake_16909.pgm,0,1,0,0,0,0,0.725781,0.0,ps1
fake_16910.pgm,0,1,1,1,0,0,0.6050840000000001,0.615356,ps1+ps2+multi
fake_16911.pgm,0,1,0,0,0,0,0.668022,0.0,ps1
fake_16913.pgm,0,0,1,0,0,0,0.947298,0.0,ps2
fake_16914.pgm,0,1,0,0,1,0,0.7245010000000001,0.0,ps1+ice
fake_16916.pgm,0,1,1,1,0,0,0.5505439999999999,0.9132680000000001,ps1+ps2+multi
fake_16917.pgm,0,1,0,0,0,0,0.9044840000000001,0.0,ps1
fake_16918.pgm,0,0,1,1,1,0,0.505877,0.8966780000000001,ps2+multi+ice
fake_16920.pgm,0,1,1,1,0,0,0.629179,0.834427,ps1+ps2+multi
fake_16922.pgm,0,1,0,0,0,0,0.607128,0.0,ps1
fake_16923.pgm,0,1,0,0,0,0,0.880458,0.0,ps1
fake_16925.pgm,0,1,0,0,0,0,0.8884700000000001,0.0,ps1
fake_16926.pgm,0,1,1,1,0,0,0.838132,0.576285,ps1+ps2+multi
fake_16928.pgm,0,1,0,0,0,0,0.576285,0.0,ps1
fake_16931.pgm,0,1,0,0,1,0,0.585598,0.0,ps1+ice
fake_16933.pgm,0,1,0,0,0,0,0.604841,0.0,ps1
fake_16935.pgm,0,1,0,0,0,0,0.911565,0.0,ps1
fake_16938.pgm,0,0,1,0,1,0,0.924107,0.0,ps2+ice
fake_16939.pgm,0,1,1,0,1,0,0.578975,0.830456,ps1+ps2+ice
fake_16940.pgm,0,1,0,0,0,0,0.704365,0.0,ps1
fake_16941.pgm,0,1,0,0,0,0,0.723969,0.0,ps1
fake_16942.pgm,0,1,1,1,0,0,0.942363,0.8028850000000001,ps1+ps2+multi
fake_16943.pgm,0,0,1,0,0,0,0.8028850000000001,0.0,ps2
fake_16944.pgm,0,0,1,1,1,0,0.816743,0.8507899999999999,ps2+multi+ice
fake_16945.pgm,0,1,0,0,1,0,0.547096,0.0,ps1+ice
fake_16946.pgm,0,1,0,0,0,0,0.8653190000000001,0.0,ps1
fake_16947.pgm,0,1,1,1,0,0,0.591503,0.9293110000000001,ps1+ps2+multi
fake_16948.pgm,0,1,0,0,0,0,0.931952,0.0,ps1
fake_16950.pgm,0,1,0,0,1,0,0.639592,0.0,ps1+ice
fake_16951.pgm,0,0,1,0,1,0,0.686113,0.0,ps2+ice
fake_16953.pgm,0,1,0,0,0,0,0.934875,0.0,ps1
fake_16956.pgm,0,1,1,1,0,0,0.9301799999999999,0.6710109999999999,ps1+ps2+multi
fake_16959.pgm,0,0,1,1,0,0,0.821665,0.537058,ps2+multi
fake_16961.pgm,0,1,0,0,0,0,0.855902,0.0,ps1
fake_16964.pgm,0,1,0,0,1,0,0.9363799999999999,0.0,ps1+ice
fake_16965.pgm,0,1,1,1,1,0,0.798276,0.8556090000000001,ps1+ps2+multi+ice
fake_16966.pgm,0,1,0,0,0,0,0.539967,0.0,ps1
fake_16967.pgm,0,1,0,0,0,0,0.6787810000000001,0.0,ps1
fake_16969.pgm,0,0,1,0,0,0,0.8375729999999999,0.0,ps2
fake_16970.pgm,0,0,1,1,0,0,0.644369,0.6716810000000001,ps2+multi
fake_16972.pgm,0,1,0,0,0,0,0.8526790000000001,0.0,ps1
fake_16974.pgm,0,1,1,1,0,0,0.866099,0.738834,ps1+ps2+multi
fake_16975.pgm,0,1,0,0,0,0,0.778605,0.0,ps1
fake_16976.pgm,0,1,0,0,0,0,0.8738290000000001,0.0,ps1
fake_16978.pgm,0,0,1,0,0,0,0.571951,0.0,ps2
fake_16979.pgm,0,1,0,0,0,0,0.713061,0.0,ps1
fake_16980.pgm,0,1,0,1,0,0,0.684971,0.798184,ps1+multi
fake_16981.pgm,0,0,1,1,0,0,0.523667,0.743013,ps2+multi
fake_16982.pgm,0,1,1,1,0,0,0.635612,0.5972109999999999,ps1+ps2+multi
fake_16983.pgm,0,1,1,1,1,0,0.834996,0.94631,ps1+ps2+multi+ice
fake_16985.pgm,0,1,0,0,0,0,0.7306010000000001,0.0,ps1
fake_16987.pgm,0,0,1,0,0,0,0.645155,0.0,ps2
fake_16989.pgm,0,1,0,0,0,0,0.6865899999999999,0.0,ps1
fake_16991.pgm,0,1,0,0,0,0,0.7228100000000001,0.0,ps1
fake_16992.pgm,0,1,0,1,0,0,0.602446,0.7430859999999999,ps1+multi
fake_16993.pgm,0,0,1,1,0,0,0.50265,0.9439190000000001,ps2+multi
fake_16995.pgm,0,1,0,1,0,0,0.878252,0.8297190000000001,ps1+multi
fake_16996.pgm,0,1,0,1,0,0,0.75658,0.536315,ps1+multi
fake_16997.pgm,0,1,0,1,0,0,0.603417,0.781312,ps1+multi
fake_16998.pgm,0,1,0,1,0,0,0.917009,0.8332809999999999,ps1+multi
fake_16999.pgm,0,1,0,0,0,0,0.590494,0.0,ps1
fake_17001.pgm,0,1,1,1,0,0,0.662313,0.85001,ps1+ps2+multi
fake_17003.pgm,0,0,1,1,0,0,0.6931579999999999,0.629783,ps2+multi
fake_17004.pgm,0,0,1,0,0,0,0.629783,0.0,ps2
fake_17008.pgm,0,0,1,1,0,0,0.818463,0.506416,ps2+multi
fake_17009.pgm,0,0,1,1,0,0,0.774634,0.535663,ps2+multi
fake_17010.pgm,0,0,1,0,0,0,0.535663,0.0,ps2
fake_17015.pgm,0,1,1,1,0,0,0.735403,0.702553,ps1+ps2+multi
fake_17016.pgm,0,1,1,1,0,0,0.618847,0.602527,ps1+ps2+multi
fake_17017.pgm,0,0,1,0,0,0,0.602527,0.0,ps2
fake_17019.pgm,0,1,0,0,0,0,0.9457409999999999,0.0,ps1
fake_17020.pgm,0,1,0,0,0,0,0.9457409999999999,0.0,ps1
fake_17021.pgm,0,1,0,1,1,0,0.726579,0.694029,ps1+multi+ice
fake_17023.pgm,0,1,0,0,0,0,0.7070270000000001,0.0,ps1
fake_17024.pgm,0,1,1,1,0,0,0.905667,0.613448,ps1+ps2+multi
fake_17027.pgm,0,1,1,1,0,0,0.771863,0.508157,ps1+ps2+multi
fake_17028.pgm,0,0,1,0,1,0,0.752981,0.0,ps2+ice
fake_17029.pgm,0,1,1,1,1,0,0.9136540000000001,0.6439,ps1+ps2+multi+ice
fake_17030.pgm,0,1,1,1,0,0,0.721226,0.8801530000000001,ps1+ps2+multi
fake_17031.pgm,0,1,0,0,0,0,0.8797950000000001,0.0,ps1
fake_17032.pgm,0,1,1,1,0,0,0.735124,0.618835,ps1+ps2+multi
fake_17033.pgm,0,1,0,0,0,0,0.790802,0.0,ps1
fake_17036.pgm,0,1,0,0,0,0,0.591058,0.0,ps1
fake_17037.pgm,0,1,1,1,0,0,0.84711,0.826983,ps1+ps2+multi
fake_17038.pgm,0,0,1,1,1,0,0.769899,0.5670569999999999,ps2+multi+ice
fake_17039.pgm,0,0,1,0,0,0,0.5670569999999999,0.0,ps2
fake_17041.pgm,0,0,1,1,0,0,0.830767,0.908674,ps2+multi
fake_17043.pgm,0,1,0,0,0,0,0.8866360000000001,0.0,ps1
fake_17044.pgm,0,0,1,0,1,0,0.9207850000000001,0.0,ps2+ice
fake_17045.pgm,0,1,0,0,1,0,0.84029,0.0,ps1+ice
fake_17046.pgm,0,1,0,0,0,0,0.84029,0.0,ps1
fake_17047.pgm,0,0,1,1,0,0,0.6633,0.8184020000000001,ps2+multi
fake_17048.pgm,0,1,1,1,1,0,0.602767,0.614632,ps1+ps2+multi+ice
fake_17049.pgm,0,1,0,0,0,0,0.614632,0.0,ps1
fake_17051.pgm,0,1,1,1,1,0,0.619502,0.622995,ps1+ps2+multi+ice
fake_17052.pgm,0,0,1,1,0,0,0.633282,0.740903,ps2+multi
fake_17053.pgm,0,1,0,0,1,0,0.7790739999999999,0.0,ps1+ice
fake_17054.pgm,0,1,0,1,0,0,0.5071479999999999,0.9211590000000001,ps1+multi
fake_17056.pgm,0,1,0,0,0,0,0.823778,0.0,ps1
fake_17057.pgm,0,1,0,0,0,0,0.823778,0.0,ps1
fake_17058.pgm,0,0,1,1,0,0,0.7620859999999999,0.6662140000000001,ps2+multi
fake_17059.pgm,0,1,0,0,0,0,0.856819,0.0,ps1
fake_17060.pgm,0,1,1,1,0,0,0.697538,0.582437,ps1+ps2+multi
fake_17062.pgm,0,1,0,0,0,0,0.689898,0.0,ps1
fake_17063.pgm,0,1,0,0,0,0,0.524922,0.0,ps1
fake_17065.pgm,0,1,0,1,0,0,0.686592,0.62343,ps1+multi
fake_17066.pgm,0,1,0,0,0,0,0.571616,0.0,ps1
fake_17067.pgm,0,0,1,1,0,0,0.919905,0.72993,ps2+multi
fake_17068.pgm,0,1,0,0,0,0,0.629546,0.0,ps1
fake_17072.pgm,0,0,1,0,1,0,0.930164,0.0,ps2+ice
fake_17073.pgm,0,0,1,0,0,0,0.930164,0.0,ps2
fake_17074.pgm,0,1,1,1,0,0,0.7595770000000001,0.525547,ps1+ps2+multi
fake_17075.pgm,0,0,1,0,1,0,0.559684,0.0,ps2+ice
fake_17077.pgm,0,1,0,1,0,0,0.579013,0.56093,ps1+multi
fake_17078.pgm,0,1,1,1,0,0,0.9368280000000001,0.785353,ps1+ps2+multi
fake_17079.pgm,0,0,1,1,0,0,0.634289,0.8369409999999999,ps2+multi
fake_17081.pgm,0,1,1,1,1,0,0.774081,0.8762969999999999,ps1+ps2+multi+ice
fake_17083.pgm,0,0,1,0,1,0,0.8167949999999999,0.0,ps2+ice
fake_17084.pgm,0,1,0,0,0,0,0.6186649999999999,0.0,ps1
fake_17087.pgm,0,1,1,1,0,0,0.616874,0.535316,ps1+ps2+multi
fake_17088.pgm,0,1,0,0,0,0,0.8615309999999999,0.0,ps1
fake_17090.pgm,0,1,1,1,0,0,0.500404,0.591891,ps1+ps2+multi
fake_17092.pgm,0,0,1,0,0,0,0.5454680000000001,0.0,ps2
fake_17095.pgm,0,1,0,1,1,0,0.671181,0.883374,ps1+multi+ice
fake_17096.pgm,0,1,0,0,1,0,0.689515,0.646613,ps1+ice
fake_17098.pgm,0,1,0,0,1,0,0.663233,0.0,ps1+ice
fake_17099.pgm,0,0,1,1,0,0,0.848518,0.555941,ps2+multi
fake_17100.pgm,0,1,0,0,0,0,0.7898390000000001,0.0,ps1
fake_17101.pgm,0,1,0,0,0,0,0.7898390000000001,0.0,ps1
fake_17102.pgm,0,1,0,0,0,0,0.673452,0.0,ps1
fake_17103.pgm,0,1,0,0,0,0,0.769912,0.0,ps1
fake_17104.pgm,0,1,0,1,0,0,0.810766,0.9391870000000001,ps1+multi
fake_17105.pgm,0,1,0,0,0,0,0.789449,0.0,ps1
fake_17106.pgm,0,1,0,0,1,0,0.898616,0.0,ps1+ice
fake_17107.pgm,0,1,1,1,0,0,0.721229,0.9327059999999999,ps1+ps2+multi
fake_17109.pgm,0,1,1,1,0,0,0.52188,0.704693,ps1+ps2+multi
fake_17110.pgm,0,1,0,0,0,0,0.794288,0.0,ps1
fake_17111.pgm,0,1,0,1,0,0,0.9195450000000001,0.790067,ps1+multi
fake_17112.pgm,0,1,0,0,0,0,0.67707,0.0,ps1
fake_17113.pgm,0,1,1,1,0,0,0.921481,0.841047,ps1+ps2+multi
fake_17114.pgm,0,1,0,0,1,0,0.928818,0.0,ps1+ice
fake_17115.pgm,0,1,0,1,0,0,0.944275,0.645511,ps1+multi
fake_17117.pgm,0,0,1,0,1,0,0.839333,0.0,ps2+ice
fake_17118.pgm,0,1,0,0,0,0,0.5181640000000001,0.0,ps1
fake_17119.pgm,0,0,1,0,1,0,0.657035,0.0,ps2+ice
fake_17124.pgm,0,1,0,0,0,0,0.9023450000000001,0.0,ps1
fake_17125.pgm,0,1,0,0,1,0,0.9023450000000001,0.0,ps1+ice
fake_17126.pgm,0,1,1,1,1,0,0.778446,0.938217,ps1+ps2+multi+ice
fake_17127.pgm,0,1,1,1,0,0,0.532274,0.782043,ps1+ps2+multi
fake_17128.pgm,0,1,0,1,0,0,0.729997,0.765097,ps1+multi
fake_17129.pgm,0,1,0,0,0,0,0.5392020000000001,0.0,ps1
fake_17130.pgm,0,0,1,0,1,0,0.9465020000000001,0.0,ps2+ice
fake_17131.pgm,0,1,1,1,0,0,0.7211270000000001,0.674716,ps1+ps2+multi
fake_17132.pgm,0,1,0,0,0,0,0.762771,0.0,ps1
fake_17135.pgm,0,1,0,0,0,0,0.672028,0.0,ps1
fake_17136.pgm,0,0,1,0,1,0,0.5663729999999999,0.0,ps2+ice
fake_17137.pgm,0,1,1,1,1,0,0.942667,0.807437,ps1+ps2+multi+ice
fake_17139.pgm,0,0,1,1,0,0,0.592017,0.564624,ps2+multi
fake_17140.pgm,0,1,0,0,0,0,0.650266,0.0,ps1
fake_17142.pgm,0,1,0,0,0,0,0.561163,0.0,ps1
fake_17145.pgm,0,1,0,0,1,0,0.534779,0.0,ps1+ice
fake_17148.pgm,0,1,1,1,0,0,0.5877060000000001,0.640638,ps1+ps2+multi
fake_17149.pgm,0,1,0,0,0,0,0.82416,0.0,ps1
fake_17150.pgm,0,0,1,1,0,0,0.8613129999999999,0.890768,ps2+multi
fake_17151.pgm,0,1,0,0,0,0,0.758629,0.0,ps1
fake_17152.pgm,0,1,1,1,0,0,0.6221800000000001,0.785458,ps1+ps2+multi
fake_17153.pgm,0,0,1,0,1,0,0.785458,0.0,ps2+ice
fake_17154.pgm,0,1,0,0,0,0,0.85182,0.0,ps1
fake_17155.pgm,0,1,0,0,0,0,0.5957439999999999,0.0,ps1
fake_17156.pgm,0,1,0,1,0,0,0.774928,0.759493,ps1+multi
fake_17159.pgm,0,1,0,0,0,0,0.6882060000000001,0.0,ps1
fake_17160.pgm,0,1,1,1,0,0,0.786974,0.707252,ps1+ps2+multi
fake_17161.pgm,0,1,0,0,0,0,0.811547,0.0,ps1
fake_17162.pgm,0,1,0,0,0,0,0.9116049999999999,0.0,ps1
fake_17163.pgm,0,1,0,1,0,0,0.53025,0.836968,ps1+multi
fake_17164.pgm,0,1,0,0,0,0,0.677793,0.0,ps1
fake_17165.pgm,0,1,0,0,0,0,0.72305,0.0,ps1
fake_17166.pgm,0,1,1,1,0,0,0.915898,0.717418,ps1+ps2+multi
fake_17167.pgm,0,1,1,1,0,0,0.824242,0.778447,ps1+ps2+multi
fake_17168.pgm,0,1,0,0,0,0,0.830325,0.0,ps1
fake_17169.pgm,0,1,0,0,0,0,0.830325,0.0,ps1
fake_17173.pgm,0,1,1,1,0,0,0.548734,0.606815,ps1+ps2+multi
fake_17176.pgm,0,1,1,1,0,0,0.827515,0.626479,ps1+ps2+multi
fake_17179.pgm,0,0,1,1,0,0,0.520799,0.8313719999999999,ps2+multi
fake_17180.pgm,0,0,1,0,0,0,0.8313719999999999,0.0,ps2
fake_17182.pgm,0,1,1,1,0,0,0.8842059999999999,0.717233,ps1+ps2+multi
fake_17184.pgm,0,0,1,0,0,0,0.858401,0.0,ps2
fake_17186.pgm,0,1,0,0,0,0,0.627931,0.0,ps1
fake_17188.pgm,0,1,0,0,0,0,0.92966,0.0,ps1
fake_17194.pgm,0,0,1,1,0,0,0.608192,0.632548,ps2+multi
fake_17195.pgm,0,0,1,0,0,0,0.632548,0.0,ps2
fake_17196.pgm,0,1,0,1,0,0,0.9041680000000001,0.5788310000000001,ps1+multi
fake_17197.pgm,0,1,0,0,0,0,0.908051,0.0,ps1
fake_17198.pgm,0,0,1,1,0,0,0.525408,0.854991,ps2+multi
fake_17200.pgm,0,1,0,0,0,0,0.7656569999999999,0.0,ps1
fake_17202.pgm,0,1,0,0,0,0,0.8046949999999999,0.0,ps1
fake_17203.pgm,0,1,1,1,0,0,0.558128,0.6759470000000001,ps1+ps2+multi
fake_17204.pgm,0,1,0,0,0,0,0.684811,0.0,ps1
fake_17206.pgm,0,0,1,1,0,0,0.512627,0.620804,ps2+multi
fake_17207.pgm,0,1,0,0,0,0,0.571238,0.0,ps1
fake_17209.pgm,0,0,1,0,1,0,0.787307,0.0,ps2+ice
fake_17211.pgm,0,1,0,0,1,0,0.5657770000000001,0.0,ps1+ice
fake_17212.pgm,0,1,0,0,0,0,0.558488,0.0,ps1
fake_17213.pgm,0,0,1,0,1,0,0.8801200000000001,0.0,ps2+ice
fake_17214.pgm,0,1,1,1,1,0,0.941185,0.88315,ps1+ps2+multi+ice
fake_17215.pgm,0,1,0,0,1,0,0.5374180000000001,0.0,ps1+ice
fake_17218.pgm,0,0,1,0,0,0,0.578809,0.0,ps2
fake_17219.pgm,0,1,0,1,0,0,0.815231,0.527343,ps1+multi
fake_17220.pgm,0,1,0,0,0,0,0.501359,0.0,ps1
fake_17222.pgm,0,0,1,0,0,0,0.535389,0.0,ps2
fake_17223.pgm,0,1,1,1,0,0,0.8279120000000001,0.604923,ps1+ps2+multi
fake_17224.pgm,0,1,0,0,0,0,0.77053,0.0,ps1
fake_17225.pgm,0,1,0,0,0,0,0.77053,0.0,ps1
fake_17226.pgm,0,1,0,0,0,0,0.7755810000000001,0.0,ps1
fake_17227.pgm,0,1,0,0,0,0,0.8793629999999999,0.0,ps1
fake_17228.pgm,0,1,0,0,0,0,0.8793629999999999,0.0,ps1
fake_17230.pgm,0,1,0,0,0,0,0.556237,0.0,ps1
fake_17231.pgm,0,1,0,0,0,0,0.556237,0.0,ps1
fake_17232.pgm,0,0,1,1,0,0,0.903133,0.6341399999999999,ps2+multi
fake_17233.pgm,0,1,0,0,0,0,0.707911,0.0,ps1
fake_17234.pgm,0,1,0,1,1,0,0.709443,0.647942,ps1+multi+ice
fake_17236.pgm,0,1,1,1,0,0,0.783122,0.858758,ps1+ps2+multi
fake_17238.pgm,0,1,0,0,0,0,0.613837,0.0,ps1
fake_17239.pgm,0,0,1,0,1,0,0.561983,0.0,ps2+ice
fake_17240.pgm,0,1,0,0,0,0,0.504761,0.0,ps1
fake_17242.pgm,0,1,1,1,1,0,0.921272,0.7884359999999999,ps1+ps2+multi+ice
fake_17243.pgm,0,1,0,0,1,0,0.9083030000000001,0.0,ps1+ice
fake_17244.pgm,0,0,1,1,1,0,0.6829109999999999,0.947335,ps2+multi+ice
fake_17245.pgm,0,1,0,0,0,0,0.723839,0.0,ps1
fake_17246.pgm,0,1,0,0,0,0,0.723839,0.0,ps1
fake_17248.pgm,0,1,0,1,1,0,0.9485610000000001,0.937652,ps1+multi+ice
fake_17249.pgm,0,1,1,1,1,0,0.5997020000000001,0.686435,ps1+ps2+multi+ice
fake_17250.pgm,0,0,1,1,0,0,0.6709350000000001,0.68437,ps2+multi
fake_17251.pgm,0,1,0,0,0,0,0.840038,0.0,ps1
fake_17252.pgm,0,1,0,0,0,0,0.544794,0.0,ps1
fake_17253.pgm,0,1,0,1,0,0,0.840435,0.67171,ps1+multi
fake_17255.pgm,0,0,1,1,0,0,0.768104,0.845115,ps2+multi
fake_17257.pgm,0,1,1,1,0,0,0.6904399999999999,0.5586409999999999,ps1+ps2+multi
fake_17258.pgm,0,1,0,0,0,0,0.79915,0.0,ps1
fake_17259.pgm,0,0,1,0,1,0,0.9204979999999999,0.0,ps2+ice
fake_17260.pgm,0,0,1,0,1,0,0.751488,0.0,ps2+ice
fake_17261.pgm,0,1,0,0,1,0,0.594062,0.0,ps1+ice
fake_17262.pgm,0,0,1,1,0,0,0.669736,0.861383,ps2+multi
fake_17263.pgm,0,1,0,0,0,0,0.8159529999999999,0.0,ps1
fake_17264.pgm,0,0,1,1,1,0,0.909847,0.596943,ps2+multi+ice
fake_17265.pgm,0,1,0,0,0,0,0.72778,0.0,ps1
fake_17270.pgm,0,1,0,0,0,0,0.834499,0.0,ps1
fake_17271.pgm,0,1,1,1,1,0,0.7681279999999999,0.6569550000000001,ps1+ps2+multi+ice
fake_17272.pgm,0,1,1,1,0,0,0.553829,0.8327,ps1+ps2+multi
fake_17273.pgm,0,1,1,1,0,0,0.675235,0.5438529999999999,ps1+ps2+multi
fake_17275.pgm,0,0,1,0,1,0,0.6758649999999999,0.0,ps2+ice
fake_17277.pgm,0,1,0,0,0,0,0.94273,0.0,ps1
fake_17278.pgm,0,0,1,0,1,0,0.855044,0.0,ps2+ice
fake_17281.pgm,0,1,0,0,0,0,0.566187,0.0,ps1
fake_17282.pgm,0,1,1,1,1,0,0.620845,0.656591,ps1+ps2+multi+ice
fake_17285.pgm,0,0,1,0,1,0,0.8755069999999999,0.0,ps2+ice
fake_17287.pgm,0,1,1,1,0,0,0.575332,0.614955,ps1+ps2+multi
fake_17288.pgm,0,1,0,0,0,0,0.596386,0.0,ps1
fake_17289.pgm,0,1,0,0,0,0,0.596386,0.0,ps1
fake_17290.pgm,0,1,0,0,0,0,0.596386,0.0,ps1
fake_17291.pgm,0,1,0,0,0,0,0.596386,0.0,ps1
fake_17293.pgm,0,1,0,0,0,0,0.586443,0.0,ps1
fake_17295.pgm,0,1,1,1,0,0,0.7901189999999999,0.8608399999999999,ps1+ps2+multi
fake_17297.pgm,0,1,0,0,0,0,0.654304,0.0,ps1
fake_17298.pgm,0,1,0,0,0,0,0.9329799999999999,0.0,ps1
fake_17300.pgm,0,1,0,0,0,0,0.8814629999999999,0.0,ps1
fake_17301.pgm,0,1,0,0,0,0,0.8814629999999999,0.0,ps1
fake_17302.pgm,0,1,0,0,1,0,0.5231359999999999,0.0,ps1+ice
fake_17303.pgm,0,1,0,1,0,0,0.5444939999999999,0.564611,ps1+multi
fake_17306.pgm,0,1,0,1,0,0,0.524994,0.721625,ps1+multi
fake_17307.pgm,0,1,0,0,0,0,0.883318,0.0,ps1
fake_17308.pgm,0,1,0,1,0,0,0.628017,0.819724,ps1+multi
fake_17310.pgm,0,0,1,1,0,0,0.91558,0.605064,ps2+multi
fake_17311.pgm,0,1,1,1,0,0,0.787042,0.603356,ps1+ps2+multi
fake_17312.pgm,0,1,0,0,0,0,0.9343969999999999,0.0,ps1
fake_17313.pgm,0,1,1,1,0,0,0.946219,0.528826,ps1+ps2+multi
fake_17314.pgm,0,0,1,1,0,0,0.940156,0.887484,ps2+multi
fake_17315.pgm,0,1,1,1,1,0,0.539817,0.69684,ps1+ps2+multi+ice
fake_17316.pgm,0,1,0,0,0,0,0.530429,0.0,ps1
fake_17318.pgm,0,0,1,0,1,0,0.7286189999999999,0.0,ps2+ice
fake_17319.pgm,0,1,1,1,0,0,0.677251,0.687316,ps1+ps2+multi
fake_17320.pgm,0,1,1,1,0,0,0.935232,0.927594,ps1+ps2+multi
fake_17321.pgm,0,1,0,0,0,0,0.927594,0.0,ps1
fake_17323.pgm,0,0,1,1,0,0,0.8997200000000001,0.5747939999999999,ps2+multi
fake_17325.pgm,0,1,0,0,1,0,0.556106,0.0,ps1+ice
fake_17326.pgm,0,0,1,0,1,0,0.60219,0.0,ps2+ice
fake_17327.pgm,0,1,0,1,0,0,0.641133,0.570076,ps1+multi
fake_17328.pgm,0,1,0,1,1,0,0.580986,0.939643,ps1+multi+ice
fake_17331.pgm,0,0,1,0,1,0,0.838369,0.0,ps2+ice
fake_17332.pgm,0,1,0,0,0,0,0.5142220000000001,0.0,ps1
fake_17334.pgm,0,0,1,0,0,0,0.785401,0.0,ps2
fake_17335.pgm,0,1,0,0,0,0,0.599681,0.0,ps1
fake_17337.pgm,0,1,0,0,0,0,0.8375100000000001,0.0,ps1
fake_17338.pgm,0,1,0,0,0,0,0.8375100000000001,0.0,ps1
fake_17340.pgm,0,1,0,0,0,0,0.735783,0.0,ps1
fake_17341.pgm,0,1,0,0,0,0,0.8202799999999999,0.0,ps1
fake_17343.pgm,0,1,0,0,1,0,0.63622,0.0,ps1+ice
fake_17344.pgm,0,1,1,1,1,0,0.630891,0.746146,ps1+ps2+multi+ice
fake_17345.pgm,0,0,1,1,0,0,0.883519,0.598008,ps2+multi
fake_17346.pgm,0,1,0,1,0,0,0.8332700000000001,0.866315,ps1+multi
fake_17349.pgm,0,1,0,1,0,0,0.653225,0.8177399999999999,ps1+multi
fake_17351.pgm,0,1,1,1,0,0,0.5512640000000001,0.510705,ps1+ps2+multi
fake_17352.pgm,0,1,0,0,0,0,0.671529,0.0,ps1
fake_17354.pgm,0,1,0,1,0,0,0.756337,0.804391,ps1+multi
fake_17356.pgm,0,1,0,0,0,0,0.744103,0.0,ps1
fake_17358.pgm,0,1,1,1,0,0,0.691439,0.563595,ps1+ps2+multi
fake_17360.pgm,0,1,0,0,0,0,0.611991,0.0,ps1
fake_17361.pgm,0,1,0,0,0,0,0.611991,0.0,ps1
fake_17363.pgm,0,1,1,1,0,0,0.571465,0.69112,ps1+ps2+multi
fake_17364.pgm,0,1,0,0,0,0,0.575397,0.0,ps1
fake_17365.pgm,0,0,1,0,1,0,0.610217,0.0,ps2+ice
fake_17366.pgm,0,1,0,0,0,0,0.827735,0.0,ps1
fake_17367.pgm,0,0,1,1,0,0,0.698958,0.745434,ps2+multi
fake_17369.pgm,0,1,0,0,1,0,0.64337,0.0,ps1+ice
fake_17370.pgm,0,1,0,0,0,0,0.861088,0.0,ps1
fake_17371.pgm,0,1,0,0,0,0,0.692176,0.0,ps1
fake_17372.pgm,0,1,0,0,0,0,0.939708,0.0,ps1
fake_17373.pgm,0,0,1,0,1,0,0.780147,0.0,ps2+ice
